Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,1.1838743884592664,1.401558567649802,109,nn_evd
0.1,1.1468145587807232,1.3151836322314248,218,nn_evd
0.15000000000000002,1.1710815301129585,1.3714319501717078,327,nn_evd
0.2,1.1372667644653012,1.2933756935573746,435,nn_evd
0.25,1.1634921289645683,1.3537139341625035,544,nn_evd
0.3,1.1710571640199532,1.3713748814024553,653,nn_evd
0.35000000000000003,1.1657614747272818,1.3589998159583268,762,nn_evd
0.4,1.1584304705581732,1.3419611551176305,870,nn_evd
0.45,1.1473292093777445,1.3163643146913604,979,nn_evd
0.5,1.1421532628093423,1.3045140757460265,1088,nn_evd
0.55,1.1381676201480548,1.295425531553487,1197,nn_evd
0.6000000000000001,1.134408606819892,1.2868828872270481,1306,nn_evd
0.6500000000000001,1.125353799915322,1.2664211749838548,1414,nn_evd
0.7000000000000001,1.1247381305383515,1.265035862286906,1523,nn_evd
0.7500000000000001,1.117865915738517,1.249624205569913,1632,nn_evd
0.8,1.1185776504692269,1.2512159601292558,1740,nn_evd
0.8500000000000001,1.1199034632915872,1.2541837670924914,1849,nn_evd
0.9000000000000001,1.129951175399777,1.276789658787338,1958,nn_evd
0.9500000000000001,1.1332596640469623,1.284277466155834,2067,nn_evd
1.0,1.1368083055940665,1.2923331236676525,2175,nn_evd
0.05,1.2347918156072342,1.5247108278906099,109,nn_mc_dropout
0.1,1.1738989816867929,1.3780388192052895,218,nn_mc_dropout
0.15000000000000002,1.123834499569106,1.263003982421743,327,nn_mc_dropout
0.2,1.060573098967113,1.1248152982527053,435,nn_mc_dropout
0.25,1.0487600122490257,1.0998975632925765,544,nn_mc_dropout
0.3,1.0221530477144984,1.044796852952038,653,nn_mc_dropout
0.35000000000000003,1.0177369861787804,1.035788573036267,762,nn_mc_dropout
0.4,1.0133231439293808,1.0268237940229246,870,nn_mc_dropout
0.45,1.0119809783657525,1.0241055005741055,979,nn_mc_dropout
0.5,0.9977797752196116,0.9955644798372987,1088,nn_mc_dropout
0.55,0.9971152713593655,0.9942388643780612,1197,nn_mc_dropout
0.6000000000000001,1.0044927783577031,1.0090057417727776,1306,nn_mc_dropout
0.6500000000000001,0.9987169150916857,0.9974354764902534,1414,nn_mc_dropout
0.7000000000000001,0.9966598086637667,0.9933307742056959,1523,nn_mc_dropout
0.7500000000000001,1.0003741946268374,1.0007485292752938,1632,nn_mc_dropout
0.8,0.9957221196187825,0.991462539498121,1740,nn_mc_dropout
0.8500000000000001,0.9895983133977855,0.9793048218797417,1849,nn_mc_dropout
0.9000000000000001,0.9958534733662888,0.9917241404157018,1958,nn_mc_dropout
0.9500000000000001,0.9956528475805245,0.9913245928952071,2067,nn_mc_dropout
1.0,0.9925902133991273,0.9852353317357251,2175,nn_mc_dropout
0.05,0.8777580691814367,0.7704592280131239,109,nn_deep_ensemble
0.1,0.9267491791017809,0.8588640409658248,218,nn_deep_ensemble
0.15000000000000002,0.9425117441483504,0.8883283878575655,327,nn_deep_ensemble
0.2,0.9331246193597651,0.8707215552553066,435,nn_deep_ensemble
0.25,0.9494875410577441,0.9015265906238814,544,nn_deep_ensemble
0.3,0.9665225710487003,0.93416588034659,653,nn_deep_ensemble
0.35000000000000003,0.9753899135061586,0.9513854833695515,762,nn_deep_ensemble
0.4,0.9684307515732776,0.9378581205927833,870,nn_deep_ensemble
0.45,0.9616863661827862,0.924840666901852,979,nn_deep_ensemble
0.5,0.9553630730429493,0.9127186013340678,1088,nn_deep_ensemble
0.55,0.9661734148515103,0.9334910675658286,1197,nn_deep_ensemble
0.6000000000000001,0.9821532444767902,0.9646249956362857,1306,nn_deep_ensemble
0.6500000000000001,0.9772746819975964,0.955065804073503,1414,nn_deep_ensemble
0.7000000000000001,0.9762906493001351,0.9531434319108794,1523,nn_deep_ensemble
0.7500000000000001,0.9827918454053014,0.9658798113951579,1632,nn_deep_ensemble
0.8,0.9838927999948518,0.9680450418817095,1740,nn_deep_ensemble
0.8500000000000001,0.9832423963977657,0.966765610074021,1849,nn_deep_ensemble
0.9000000000000001,0.9810979784903495,0.9625532433978503,1958,nn_deep_ensemble
0.9500000000000001,0.9908135097387535,0.9817114110808269,2067,nn_deep_ensemble
1.0,0.9940586963044139,0.988152691698431,2175,nn_deep_ensemble
