prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
0.3509408713277156,0.6490591287427016,0.07121612220080414,0.15656525395865523
0.0728126447762789,0.9271873540187876,0.011309904217957323,0.056201059319005
0.10519724019800598,0.8948027612744266,0.024578328739828622,0.06955245211290038
0.8773124853478615,0.12268751474318154,0.03407955149618246,0.07355573690443735
0.024082160173436902,0.9759178448932427,0.001982893424506039,0.02151931631031179
0.02473476453501968,0.9752652309096398,0.0022791250703420997,0.021843830888074713
0.04259360859240624,0.9574063871855699,0.006880005065614957,0.03389938803386818
0.0018581633333616516,0.9981418336091037,1.3755034881767303e-05,0.0018409555275064348
0.9865149049630839,0.01348509503548965,0.0004653622053455029,0.012837885043416009
0.4005208831145535,0.599479122845911,0.16486528943003081,0.07523861587366086
0.0010750551730575567,0.9989249389177972,4.5844678267687416e-06,0.0010693149616056706
0.002829911301228294,0.997170085019011,3.096328652451651e-05,0.0027909396167309576
0.9941162383419329,0.005883761699136244,0.00012871538950634943,0.005720427617311963
0.9952180876157278,0.004781912254910982,8.218717695710949e-05,0.004676858521264182
0.011390575795423633,0.9886094252045764,0.0004903656989719725,0.01077046487950037
0.018647596107183622,0.9813524068748907,0.0005214230023586839,0.01777844026424829
0.9539329810419744,0.04606701894571162,0.0037168908001540706,0.04022795792219239
0.9945245714800599,0.0054754285214016,9.075003242657963e-05,0.005354698170036609
0.1398779114635224,0.8601220863738108,0.02788434725928484,0.09242773408884056
0.900277561270396,0.09972243870602732,0.00497750970193859,0.08480036424148582
0.06087062718900231,0.9391293763863189,0.012628459832790647,0.04453693410182917
0.22110378576901027,0.778896212803651,0.08679901560600845,0.08541788608161344
0.09591372075561833,0.9040862777751191,0.03581933599943106,0.05089494292700051
0.47954658994373045,0.5204534099627327,0.05196015276812612,0.19762150524894398
0.7734101655600694,0.22658983431722537,0.07186442473367727,0.10338245663473822
0.14922164701762158,0.8507783515361442,0.07169570036954093,0.055258846709429
0.32195024289313967,0.6780497570382561,0.13719573526436354,0.08110254872982449
0.0668229734016568,0.933177024105591,0.008593595383570315,0.053764068243847954
0.051042657507177604,0.9489573387309328,0.010350790703916478,0.038086513917866084
0.050678033752713084,0.9493219683836005,0.009125195896408983,0.03898457475126297
0.42699047905072635,0.5730095208454042,0.1355794853778431,0.10909012447291452
0.16461994559771798,0.8353800514192059,0.08171670597652966,0.05580351313259271
0.12957565197971394,0.8704243460138932,0.06704213865046017,0.045743663743285805
0.6068916157847276,0.39310838428659195,0.09750447450562014,0.14106970796931004
0.20547599688485613,0.7945240030745649,0.05935744992439018,0.10389816166464053
0.545355636930469,0.4546443631463194,0.11373169371478778,0.1342111724838437
0.023932026618419443,0.976067973286386,0.0020896425157067846,0.021269642204647922
0.2462599186557058,0.7537400873058071,0.0661834450171321,0.11943252610225885
0.07148829621329887,0.9285117048881997,0.018126060013813606,0.04825165970400491
0.028216010513129115,0.9717839909935787,0.0023200496417146526,0.02509981762213745
0.014790435523409029,0.9852095684595422,0.0006632972253586863,0.013908381315078221
0.01365059319604004,0.9863494093413289,0.0005832093804644434,0.01288104512097182
0.07693840887944156,0.9230615934879827,0.020279107373043708,0.05073978274549771
0.3304273895775328,0.6695726103584626,0.1248297368779816,0.09641539291652859
0.03469367147708589,0.9653063240103104,0.004402866559850396,0.02908715407667552
0.0033658667275638433,0.9966341328323665,3.438789574607626e-05,0.0033201497729900458
0.4134207835698702,0.5865792164301298,0.10387716727825706,0.1386268720040877
0.05678240094272541,0.9432175980900848,0.00889001476238856,0.04466814512351642
0.07292227982590108,0.9270777230837861,0.014747532654168274,0.052857088276725785
0.1301319572458545,0.8698680382421399,0.017821596413543875,0.0953760345356737
0.17505464481168964,0.8249453557031128,0.054805958704837454,0.08960455743670538
0.060055245002824234,0.9399447493084073,0.009084684084153432,0.04736392846632156
0.15695814734871233,0.843041857169745,0.08869497462718731,0.0436273127023849
0.08366343741873906,0.9163365627299516,0.026646361684147017,0.05001750497387277
0.0033235371125684477,0.9966764600382426,4.416500945346345e-05,0.0032683262041763644
0.19078618816069676,0.809213813239819,0.051260833902439865,0.10312598466536808
0.018930290341419236,0.9810697103224575,0.0014310897261040699,0.017140844722904735
0.10698605684876401,0.8930139418360298,0.03129627165873742,0.06424376882997965
0.1714789736427985,0.8285210321314015,0.044423460969634496,0.0976504742715764
0.139143737564196,0.86085626139052,0.038631326293169184,0.08115143156769297
0.6660166995519118,0.3339833003613878,0.056848126954919184,0.16559032851497105
0.3063341217815386,0.6936658782223332,0.10114025875385182,0.11135326886002025
0.38981604164072337,0.6101839643197412,0.056685361069861086,0.18117413425042012
0.23552132527282174,0.7644786753020734,0.15052640626822358,0.029524624346331886
0.007453114788610857,0.9925468866733338,0.00021781843835781732,0.007179747430200829
0.015361946459202847,0.9846380512660229,0.0008441646116003506,0.014281792448587077
0.09707360072956131,0.902926399225929,0.01961679453458439,0.06803352223637463
0.28441354202464375,0.7155864579753562,0.0532799114594783,0.15024256767816163
0.22746681071245178,0.772533189299406,0.03761447525272145,0.13811118548403595
0.013673053778569977,0.9863269481519316,0.0005771258216961673,0.012908975557242144
0.04685040433729961,0.9531495969719289,0.008644428514333934,0.03601101543639722
0.001967546126120245,0.9980324597672284,1.545913559050716e-05,0.0019482157527713271
0.005494692999653428,0.9945053074905266,0.00012047052781271091,0.005344030820680276
0.027688504328039616,0.9723114979094787,0.002666970600723304,0.024254880455392445
0.03204986416046418,0.9679501396896146,0.0036349773908802008,0.027387692976879773
0.09717581821972371,0.9028241862725928,0.013837160046546806,0.07389551852650411
0.43023137728538696,0.5697686227627758,0.11392925519375252,0.13120308409075349
0.017331738034239957,0.9826682672294806,0.0006766886508658285,0.01635466024008661
0.015432182402100508,0.984567817211196,0.0009485005047582545,0.014245529643650553
0.22134986545217003,0.7786501347599264,0.0890261931273837,0.08332790938909254
0.28430861193771156,0.7156913880024269,0.08250564041460644,0.12097158470115685
0.06529790346325356,0.9347020923751834,0.00925359968496089,0.05178048758159629
0.177486834734862,0.8225131690279,0.039184960662289145,0.10680029756837264
0.25399469851304995,0.7460053014028316,0.03175414530799671,0.1577272463323181
0.06941426006909726,0.930585736048252,0.018840718143037487,0.045755202425119504
0.0021240107821045135,0.9978759877694481,1.7602785584552473e-05,0.002101896574717465
0.054337753938072185,0.9456622481214124,0.010479295091352158,0.04090586734368555
0.13961855347494173,0.8603814410410534,0.03773505958727116,0.08239015341323543
0.09773101822305583,0.9022689866401524,0.03588623977056644,0.052293426529574125
0.008937341159292681,0.9910626570202627,0.0003182634600022444,0.00853920163229285
0.45596154275038436,0.5440384631718727,0.09830865685131401,0.14975195743175976
0.040784919986932636,0.9592150753726478,0.006629176878034125,0.032492333410558
0.11087951980369175,0.8891204817203343,0.04369262771563122,0.05489262417616327
0.08121907164577802,0.9187809246316503,0.010564334976657512,0.06405819907011848
0.05211107670021977,0.9478889234003965,0.004768213074516129,0.044627299310847454
0.036480897892657974,0.9635190987073422,0.005243523672117325,0.029906518309486107
0.19213585750436396,0.8078641410884295,0.04093430564933892,0.11428536411608778
0.07829870620598225,0.9217012983940178,0.009945442821467611,0.06222257599098393
0.11449908679755985,0.8855009088445117,0.019817921277713358,0.08157112464237135
0.12586173947744372,0.8741382583456254,0.02411427088105497,0.08590629113210083
0.032515159226586245,0.9674848370321234,0.003997372148585479,0.027460551498470508
0.07624517816398742,0.9237548184316982,0.02282348631976189,0.04760836465096735
0.3119951317899251,0.6880048651506396,0.11032129385010425,0.10433287567920808
0.018375868237674422,0.9816241260260584,0.0013449666661014322,0.016693229038084616
0.1357424788842597,0.8642575272533228,0.015819834053239536,0.10149662425737649
0.013245918380197851,0.9867540762181312,0.0004476506926668287,0.012622813333796163
0.08352074661831366,0.9164792579816863,0.026485751838045152,0.05005927966458795
0.048778869309702676,0.9512211261458218,0.008443826469565183,0.037955664749004435
